Initializing NVTX monkey patches
Done with NVTX monkey patching
I Loading best validating checkpoint from /root/.local/share/deepspeech/checkpoints/best_dev-6350
I Loading variable from checkpoint: beta1_power
I Loading variable from checkpoint: beta2_power
I Loading variable from checkpoint: cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/bias
I Loading variable from checkpoint: cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/bias/Adam
I Loading variable from checkpoint: cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/bias/Adam_1
I Loading variable from checkpoint: cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/kernel
I Loading variable from checkpoint: cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/kernel/Adam
I Loading variable from checkpoint: cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/kernel/Adam_1
I Loading variable from checkpoint: global_step
I Loading variable from checkpoint: layer_1/bias
I Loading variable from checkpoint: layer_1/bias/Adam
I Loading variable from checkpoint: layer_1/bias/Adam_1
I Loading variable from checkpoint: layer_1/weights
I Loading variable from checkpoint: layer_1/weights/Adam
I Loading variable from checkpoint: layer_1/weights/Adam_1
I Loading variable from checkpoint: layer_2/bias
I Loading variable from checkpoint: layer_2/bias/Adam
I Loading variable from checkpoint: layer_2/bias/Adam_1
I Loading variable from checkpoint: layer_2/weights
I Loading variable from checkpoint: layer_2/weights/Adam
I Loading variable from checkpoint: layer_2/weights/Adam_1
I Loading variable from checkpoint: layer_3/bias
I Loading variable from checkpoint: layer_3/bias/Adam
I Loading variable from checkpoint: layer_3/bias/Adam_1
I Loading variable from checkpoint: layer_3/weights
I Loading variable from checkpoint: layer_3/weights/Adam
I Loading variable from checkpoint: layer_3/weights/Adam_1
I Loading variable from checkpoint: layer_5/bias
I Loading variable from checkpoint: layer_5/bias/Adam
I Loading variable from checkpoint: layer_5/bias/Adam_1
I Loading variable from checkpoint: layer_5/weights
I Loading variable from checkpoint: layer_5/weights/Adam
I Loading variable from checkpoint: layer_5/weights/Adam_1
I Loading variable from checkpoint: layer_6/bias
I Loading variable from checkpoint: layer_6/bias/Adam
I Loading variable from checkpoint: layer_6/bias/Adam_1
I Loading variable from checkpoint: layer_6/weights
I Loading variable from checkpoint: layer_6/weights/Adam
I Loading variable from checkpoint: layer_6/weights/Adam_1
I Loading variable from checkpoint: learning_rate
I STARTING Optimization
Epoch 0 |   Training | Elapsed Time: 0:00:00 | Steps: 0 | Loss: 0.000000
Epoch 0 |   Training | Elapsed Time: 0:00:03 | Steps: 1 | Loss: 45.975475
Epoch 0 |   Training | Elapsed Time: 0:00:04 | Steps: 2 | Loss: 44.271376
Epoch 0 |   Training | Elapsed Time: 0:00:04 | Steps: 3 | Loss: 47.103212
Epoch 0 |   Training | Elapsed Time: 0:00:04 | Steps: 4 | Loss: 47.816838
Epoch 0 |   Training | Elapsed Time: 0:00:04 | Steps: 5 | Loss: 48.964591
Epoch 0 |   Training | Elapsed Time: 0:00:04 | Steps: 6 | Loss: 49.715268
Epoch 0 |   Training | Elapsed Time: 0:00:05 | Steps: 7 | Loss: 50.786266
Epoch 0 |   Training | Elapsed Time: 0:00:05 | Steps: 8 | Loss: 50.954526
Epoch 0 |   Training | Elapsed Time: 0:00:05 | Steps: 9 | Loss: 50.721864
Epoch 0 |   Training | Elapsed Time: 0:00:05 | Steps: 10 | Loss: 50.378182
Epoch 0 |   Training | Elapsed Time: 0:00:05 | Steps: 11 | Loss: 50.807405
Epoch 0 |   Training | Elapsed Time: 0:00:06 | Steps: 12 | Loss: 51.611992
Epoch 0 |   Training | Elapsed Time: 0:00:06 | Steps: 13 | Loss: 51.979592
Epoch 0 |   Training | Elapsed Time: 0:00:06 | Steps: 14 | Loss: 52.150126
Epoch 0 |   Training | Elapsed Time: 0:00:06 | Steps: 15 | Loss: 52.141257
Epoch 0 |   Training | Elapsed Time: 0:00:06 | Steps: 16 | Loss: 52.743309
Epoch 0 |   Training | Elapsed Time: 0:00:07 | Steps: 17 | Loss: 53.607447
Epoch 0 |   Training | Elapsed Time: 0:00:07 | Steps: 18 | Loss: 54.807143
Epoch 0 |   Training | Elapsed Time: 0:00:07 | Steps: 19 | Loss: 55.352426
Epoch 0 |   Training | Elapsed Time: 0:00:07 | Steps: 20 | Loss: 55.892327
Epoch 0 |   Training | Elapsed Time: 0:00:07 | Steps: 21 | Loss: 57.027810
Epoch 0 |   Training | Elapsed Time: 0:00:08 | Steps: 22 | Loss: 57.616903
Epoch 0 |   Training | Elapsed Time: 0:00:08 | Steps: 23 | Loss: 58.241569
Epoch 0 |   Training | Elapsed Time: 0:00:08 | Steps: 24 | Loss: 58.500396
Epoch 0 |   Training | Elapsed Time: 0:00:08 | Steps: 25 | Loss: 59.110773
Epoch 0 |   Training | Elapsed Time: 0:00:08 | Steps: 26 | Loss: 60.327601
Epoch 0 |   Training | Elapsed Time: 0:00:09 | Steps: 27 | Loss: 60.297387
Epoch 0 |   Training | Elapsed Time: 0:00:09 | Steps: 28 | Loss: 61.108669
