Initializing NVTX monkey patches
Done with NVTX monkey patching
I Loading best validating checkpoint from /root/.local/share/deepspeech/checkpoints/best_dev-3420
I Loading variable from checkpoint: beta1_power
I Loading variable from checkpoint: beta2_power
I Loading variable from checkpoint: cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/bias
I Loading variable from checkpoint: cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/bias/Adam
I Loading variable from checkpoint: cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/bias/Adam_1
I Loading variable from checkpoint: cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/kernel
I Loading variable from checkpoint: cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/kernel/Adam
I Loading variable from checkpoint: cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/kernel/Adam_1
I Loading variable from checkpoint: global_step
I Loading variable from checkpoint: layer_1/bias
I Loading variable from checkpoint: layer_1/bias/Adam
I Loading variable from checkpoint: layer_1/bias/Adam_1
I Loading variable from checkpoint: layer_1/weights
I Loading variable from checkpoint: layer_1/weights/Adam
I Loading variable from checkpoint: layer_1/weights/Adam_1
I Loading variable from checkpoint: layer_2/bias
I Loading variable from checkpoint: layer_2/bias/Adam
I Loading variable from checkpoint: layer_2/bias/Adam_1
I Loading variable from checkpoint: layer_2/weights
I Loading variable from checkpoint: layer_2/weights/Adam
I Loading variable from checkpoint: layer_2/weights/Adam_1
I Loading variable from checkpoint: layer_3/bias
I Loading variable from checkpoint: layer_3/bias/Adam
I Loading variable from checkpoint: layer_3/bias/Adam_1
I Loading variable from checkpoint: layer_3/weights
I Loading variable from checkpoint: layer_3/weights/Adam
I Loading variable from checkpoint: layer_3/weights/Adam_1
I Loading variable from checkpoint: layer_5/bias
I Loading variable from checkpoint: layer_5/bias/Adam
I Loading variable from checkpoint: layer_5/bias/Adam_1
I Loading variable from checkpoint: layer_5/weights
I Loading variable from checkpoint: layer_5/weights/Adam
I Loading variable from checkpoint: layer_5/weights/Adam_1
I Loading variable from checkpoint: layer_6/bias
I Loading variable from checkpoint: layer_6/bias/Adam
I Loading variable from checkpoint: layer_6/bias/Adam_1
I Loading variable from checkpoint: layer_6/weights
I Loading variable from checkpoint: layer_6/weights/Adam
I Loading variable from checkpoint: layer_6/weights/Adam_1
I Loading variable from checkpoint: learning_rate
I STARTING Optimization
Epoch 0 |   Training | Elapsed Time: 0:00:00 | Steps: 0 | Loss: 0.000000
Epoch 0 |   Training | Elapsed Time: 0:00:04 | Steps: 1 | Loss: 43.923721
Epoch 0 |   Training | Elapsed Time: 0:00:04 | Steps: 2 | Loss: 42.042000
Epoch 0 |   Training | Elapsed Time: 0:00:04 | Steps: 3 | Loss: 42.892236
Epoch 0 |   Training | Elapsed Time: 0:00:04 | Steps: 4 | Loss: 49.655646
Epoch 0 |   Training | Elapsed Time: 0:00:05 | Steps: 5 | Loss: 50.588709
Epoch 0 |   Training | Elapsed Time: 0:00:05 | Steps: 6 | Loss: 49.375172
Epoch 0 |   Training | Elapsed Time: 0:00:05 | Steps: 7 | Loss: 48.447958
Epoch 0 |   Training | Elapsed Time: 0:00:05 | Steps: 8 | Loss: 47.765133
Epoch 0 |   Training | Elapsed Time: 0:00:05 | Steps: 9 | Loss: 46.644780
Epoch 0 |   Training | Elapsed Time: 0:00:05 | Steps: 10 | Loss: 45.611332
Epoch 0 |   Training | Elapsed Time: 0:00:05 | Steps: 11 | Loss: 45.171085
Epoch 0 |   Training | Elapsed Time: 0:00:05 | Steps: 12 | Loss: 45.667784
Epoch 0 |   Training | Elapsed Time: 0:00:06 | Steps: 13 | Loss: 45.058057
Epoch 0 |   Training | Elapsed Time: 0:00:06 | Steps: 14 | Loss: 44.452656
Epoch 0 |   Training | Elapsed Time: 0:00:06 | Steps: 15 | Loss: 43.740406
Epoch 0 |   Training | Elapsed Time: 0:00:06 | Steps: 16 | Loss: 43.889021
Epoch 0 |   Training | Elapsed Time: 0:00:06 | Steps: 17 | Loss: 43.783027
Epoch 0 |   Training | Elapsed Time: 0:00:06 | Steps: 18 | Loss: 43.636585
Epoch 0 |   Training | Elapsed Time: 0:00:06 | Steps: 19 | Loss: 44.386381
Epoch 0 |   Training | Elapsed Time: 0:00:06 | Steps: 20 | Loss: 45.427579
Epoch 0 |   Training | Elapsed Time: 0:00:07 | Steps: 21 | Loss: 45.055184
Epoch 0 |   Training | Elapsed Time: 0:00:07 | Steps: 22 | Loss: 45.217627
Epoch 0 |   Training | Elapsed Time: 0:00:07 | Steps: 23 | Loss: 45.742999
Epoch 0 |   Training | Elapsed Time: 0:00:07 | Steps: 24 | Loss: 46.830045
Epoch 0 |   Training | Elapsed Time: 0:00:07 | Steps: 25 | Loss: 46.712400
Epoch 0 |   Training | Elapsed Time: 0:00:07 | Steps: 26 | Loss: 46.581020
Epoch 0 |   Training | Elapsed Time: 0:00:07 | Steps: 27 | Loss: 46.293250
Epoch 0 |   Training | Elapsed Time: 0:00:08 | Steps: 28 | Loss: 45.669574
